prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
92,1,-1.0,realtext,1,1,1,,,,"it's one of those baseball pictures where the hero is stoic, the wife is patient, the kids are as cute as all get-out and the odds against success are long enou"
92,0,2.0,unguided,1,0,1,9.030835151672363,,,"it's one of those baseball pictures where the word ""b)"" in the meaning ""the hit of the ball, if tha'- is used yet"
92,0,2.0,guided,1,0,0,2.948671102523804,25.2804,0.0941,it's one of those baseball pictures where the hitter is the center fielder.it's one of those baseball pictures where the hitter is the left
92,1,2.0,unguided,1,1,1,9.030835151672363,,,"it's one of those baseball pictures where the word ""b)"" in the meaning ""the hit of the ball, if tha'- is used yet"
92,1,2.0,guided,1,1,1,3.9071273803710938,20.2687,0.2503,"it's one of those baseball pictures where the pitcher is on the hitter's mound, that kind of.It's one of those baseball pictures"
92,0,4.0,unguided,1,0,1,9.030835151672363,,,"it's one of those baseball pictures where the word ""b)"" in the meaning ""the hit of the ball, if tha'- is used yet"
92,0,4.0,guided,1,0,1,7.7980637550354,31.9487,0.0008,"it's one of those baseball pictures where the guys who,, they the to, they get for what they get for a. it  "
92,1,4.0,unguided,1,1,1,9.030835151672363,,,"it's one of those baseball pictures where the word ""b)"" in the meaning ""the hit of the ball, if tha'- is used yet"
92,1,4.0,guided,1,1,0,2.930234670639038,25.3952,0.0887,"it's one of those baseball pictures where the sun is the center player. It ""s one of those baseball pictures where the sun is the center"
101,0,-1.0,realtext,1,0,0,,,,sam mendes has become valedictorian at the school for soft landings and easy ways out.
101,0,2.0,unguided,1,0,0,8.159483909606934,,,"sam mendes has become valedictorian at boarding school to New York, where he graduated, with a high society, but looted, students,"
101,0,2.0,guided,1,0,0,7.854132175445557,27.3096,0.0,sam mendes has become valedictorian at City University of New York City samsameses is a 2013 law graduate at State University of New
101,1,2.0,unguided,1,1,0,8.159483909606934,,,"sam mendes has become valedictorian at boarding school to New York, where he graduated, with a high society, but looted, students,"
101,1,2.0,guided,1,1,1,6.570486545562744,27.7676,0.0021,"sam mendes has become valedictorian at The University of New York City, and in 2013 became a part of the Crown College program in New"
101,0,4.0,unguided,1,0,0,8.159483909606934,,,"sam mendes has become valedictorian at boarding school to New York, where he graduated, with a high society, but looted, students,"
101,0,4.0,guided,1,0,0,9.99844455718994,31.4748,0.0,"sam mendes has become valedictorian at the beginning of in school in- the a not with a week of ‘ school,� was"
101,1,4.0,unguided,1,1,0,8.159483909606934,,,"sam mendes has become valedictorian at boarding school to New York, where he graduated, with a high society, but looted, students,"
101,1,4.0,guided,1,1,1,6.671134948730469,28.2552,0.0029,"sam mendes has become valedictorian at the University of New Hampshire, who also in October awarded a commencement at at Hampshire College, in New"
110,1,-1.0,realtext,1,1,1,,,,a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it's approached with imagination and flair.
110,0,2.0,unguided,1,0,1,6.692071437835693,,,a movie that reminds us of just how exciting and how better life is for these people in Winnipeg. TOWN CITIES SUMMER'S TOWN
110,0,2.0,guided,1,0,1,10.183135032653809,31.9829,0.0,a movie that reminds us of just how exciting and scaryy have it in the. You are the the on an with of of isa� a
110,1,2.0,unguided,1,1,1,6.692071437835693,,,a movie that reminds us of just how exciting and how better life is for these people in Winnipeg. TOWN CITIES SUMMER'S TOWN
110,1,2.0,guided,1,1,1,5.204327583312988,30.2507,0.0019,"a movie that reminds us of just how exciting and how much we are in. I look forward to those movies of the excitement, the drama, the"
110,0,4.0,unguided,1,0,1,6.692071437835693,,,a movie that reminds us of just how exciting and how better life is for these people in Winnipeg. TOWN CITIES SUMMER'S TOWN
110,0,4.0,guided,1,0,1,9.67790985107422,31.9829,0.0,"a movie that reminds us of just how exciting and excitingy, can of. be. This was the on We with of� isa� a"
110,1,4.0,unguided,1,1,1,6.692071437835693,,,a movie that reminds us of just how exciting and how better life is for these people in Winnipeg. TOWN CITIES SUMMER'S TOWN
110,1,4.0,guided,1,1,1,4.130372524261475,29.7049,0.0138,a movie that reminds us of just how exciting and wonderful our days are  ...a be that reminds us of just how exciting and wonderful it is
119,0,-1.0,realtext,0,1,0,,,,it all drags on so interminably it's like watching a miserable relationship unfold in real time.
119,0,2.0,unguided,0,1,0,7.2649827003479,,,it all drags on so interminably itcoontonable itcoontonableeverything does all drags on so interminableably
119,0,2.0,guided,0,1,0,3.5171852111816406,22.1742,0.0821,it all drags on so interminably it all interminably it drags on so interminably it all interminably it drags
119,1,2.0,unguided,0,0,0,7.2649827003479,,,it all drags on so interminably itcoontonable itcoontonableeverything does all drags on so interminableably
119,1,2.0,guided,0,0,0,6.939109802246094,26.4606,0.026,"it all drags on so interminably it all drags on so intermin on so youmin, that This is really real I out there"
119,0,4.0,unguided,0,1,0,7.2649827003479,,,it all drags on so interminably itcoontonable itcoontonableeverything does all drags on so interminableably
119,0,4.0,guided,0,1,0,4.451976776123047,23.9232,0.0544,it all drags on so interminably it's too long to it too long to go. It all drags on so interminably it
119,1,4.0,unguided,0,0,0,7.2649827003479,,,it all drags on so interminably itcoontonable itcoontonableeverything does all drags on so interminableably
119,1,4.0,guided,0,0,0,5.962348937988281,28.6946,0.0023,it all drags on so interminably it does  intermin all drags on so interminably intermin the themin's drags
128,0,-1.0,realtext,0,1,0,,,,the best that can be said about the work here of scottish director ritchie... is that he obviously doesn't have his heart in it.
128,0,2.0,unguided,0,1,1,6.278189182281494,,,"the best that can be said about the work here n it can also be used to measure number of dots in the dots, you got, you got"
128,0,2.0,guided,1,0,1,8.076509475708008,31.9638,0.0,"the best that can be said about the work here in here is is,, bestthe is in, to for canthe the said as here,"
128,1,2.0,unguided,0,0,1,6.278189182281494,,,"the best that can be said about the work here n it can also be used to measure number of dots in the dots, you got, you got"
128,1,2.0,guided,1,1,1,3.901212453842163,30.0389,0.0175,"the best that can be said about the work here in the course of our work is that, in order to be efficient, we need to be here"
128,0,4.0,unguided,0,1,1,6.278189182281494,,,"the best that can be said about the work here n it can also be used to measure number of dots in the dots, you got, you got"
128,0,4.0,guided,1,0,1,7.390927791595459,31.9364,0.0,"the best that can be said about the work here is,this is, have  this , been, for canthe work of seen here here"
128,1,4.0,unguided,0,0,1,6.278189182281494,,,"the best that can be said about the work here n it can also be used to measure number of dots in the dots, you got, you got"
128,1,4.0,guided,1,1,1,4.479113578796387,29.77,0.0143,"the best that can be said about the work here in Phoenix is that the work being needed, in order to be done, in order to be done"
137,0,-1.0,realtext,0,1,0,,,,a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes
137,0,2.0,unguided,0,1,0,7.7625322341918945,,,"a nightmare date with a half-formed wit done, half full, half-unbowed, half-demonerated wit done;  "
137,0,2.0,guided,0,1,0,6.33136510848999,15.8668,0.1164,a nightmare date with a half-formed wit done inside a full-a nightmare date with a half-formed wit done or a full ofblown nightmare
137,1,2.0,unguided,0,0,0,7.7625322341918945,,,"a nightmare date with a half-formed wit done, half full, half-unbowed, half-demonerated wit done;  "
137,1,2.0,guided,0,0,0,5.868175506591797,16.8688,0.2479,"a nightmare date with a half-formed wit done: it looked, perhaps, like a nightmare date with a half-formed wit done; end with"
137,0,4.0,unguided,0,1,0,7.7625322341918945,,,"a nightmare date with a half-formed wit done, half full, half-unbowed, half-demonerated wit done;  "
137,0,4.0,guided,0,1,0,7.809349060058594,27.4841,0.0,a nightmare date with a half-formed wit done to it  mouth of of who a and half and was left in what moutha nightmare date with
137,1,4.0,unguided,0,0,0,7.7625322341918945,,,"a nightmare date with a half-formed wit done, half full, half-unbowed, half-demonerated wit done;  "
137,1,4.0,guided,0,0,1,6.693373203277588,30.0134,0.008,"a nightmare date with a half-formed wit done up the top, the head, the legs, the side of it and the side of mouth with"
146,0,-1.0,realtext,0,1,0,,,,may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen.
146,0,2.0,unguided,0,1,0,6.079694271087647,,,"may reawaken discussion of the kennedy model.I'd like to see ""solutions political policy"" to explain what the policy would be"
146,0,2.0,guided,0,1,0,3.1507601737976074,28.2101,0.0186,"may reawaken discussion of the kennedy, for which, reawaken discussion of the kennedy for which, reawaken discussion"
146,1,2.0,unguided,0,0,0,6.079694271087647,,,"may reawaken discussion of the kennedy model.I'd like to see ""solutions political policy"" to explain what the policy would be"
146,1,2.0,guided,1,1,0,3.888128280639648,28.1889,0.0188,"may reawaken discussion of the kennedy, in which re reawaken discussions of the kennedy, and may reawaken discussion"
146,0,4.0,unguided,0,1,0,6.079694271087647,,,"may reawaken discussion of the kennedy model.I'd like to see ""solutions political policy"" to explain what the policy would be"
146,0,4.0,guided,1,0,0,7.822944164276123,31.0706,0.0,may reawaken discussion of the kennedy in r k ty th th th k th y m k th s k th u  th
146,1,4.0,unguided,0,0,0,6.079694271087647,,,"may reawaken discussion of the kennedy model.I'd like to see ""solutions political policy"" to explain what the policy would be"
146,1,4.0,guided,1,1,0,8.8173246383667,31.0633,0.0008,may reawaken discussion of the kennedy in in  of. discussion in the k that reewan and with topic of   
155,0,-1.0,realtext,0,1,0,,,,"doesn't offer much besides glib soullessness, raunchy language and a series of brutal set pieces... that raise the bar on stylized screen violence."
155,0,2.0,unguided,0,1,0,9.549964904785156,,,"doesn't offer much besides glib soull's does no't offer wider engagement in addition to failing disappointments, or lacking the maturity to desire"
155,0,2.0,guided,0,1,0,4.858719348907471,30.3845,0.0064,"doesn't offer much besides glib soulless entertainment. We live in Japan, a world where you just don't get to have to think"
155,1,2.0,unguided,0,0,0,9.549964904785156,,,"doesn't offer much besides glib soull's does no't offer wider engagement in addition to failing disappointments, or lacking the maturity to desire"
155,1,2.0,guided,0,0,0,8.931178092956543,31.7339,0.0,"doesn't offer much besides glib soulless glib,n't,'s a  doesn""Is something is an ""does""a"
155,0,4.0,unguided,0,1,0,9.549964904785156,,,"doesn't offer much besides glib soull's does no't offer wider engagement in addition to failing disappointments, or lacking the maturity to desire"
155,0,4.0,guided,0,1,0,4.400747299194336,30.5181,0.0018,"doesn't offer much besides glib soullessness. We live in Japan, a world where you just don't get to have to think"
155,1,4.0,unguided,0,0,0,9.549964904785156,,,"doesn't offer much besides glib soull's does no't offer wider engagement in addition to failing disappointments, or lacking the maturity to desire"
